Campus,Site,Region,State,SaleDate,MealType,MenuItem,FreeCount,ReducedCount,PaidCount,TotalMealCount,EntryMethod
IDEA Southeast,Academy,TRCR,TX,4/19/24,Breakfast,AC Breakfast,385,0,0,385,Bulk
IDEA Southeast,Academy,TRCR,TX,4/19/24,CACFP Supper,AC Supper,450,0,0,450,Bulk
IDEA Southeast,Academy,TRCR,TX,4/19/24,Lunch,AC Lunch,497,0,0,497,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/15/24,Breakfast,CP Breakfast,214,0,0,214,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/15/24,CACFP Supper,CP Supper,132,0,0,132,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/15/24,Lunch,CP Lunch,279,0,0,279,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/16/24,Breakfast,CP Breakfast,216,0,0,216,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/16/24,CACFP Supper,CP Supper,128,0,0,128,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/16/24,Lunch,CP Lunch,268,0,0,268,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/17/24,Breakfast,CP Breakfast,244,0,0,244,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/17/24,CACFP Supper,CP Supper,107,0,0,107,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/17/24,Lunch,CP Lunch,323,0,0,323,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/18/24,Breakfast,CP Breakfast,235,0,0,235,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/18/24,CACFP Supper,CP Supper,146,0,0,146,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/18/24,Lunch,CP Lunch,284,0,0,284,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/19/24,Breakfast,CP Breakfast,213,0,0,213,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/19/24,CACFP Supper,CP Supper,93,0,0,93,Bulk
IDEA Southeast,College Preparatory,TRCR,TX,4/19/24,Lunch,CP Lunch,272,0,0,272,Bulk
IDEA Spears,Academy,HOUR,TX,4/15/24,Breakfast,AC Breakfast,512,0,0,512,Bulk
IDEA Spears,Academy,HOUR,TX,4/15/24,CACFP Supper,Supper,131,0,0,131,Bulk
IDEA Spears,Academy,HOUR,TX,4/15/24,Lunch,AC Lunch,546,0,0,546,Bulk
IDEA Spears,Academy,HOUR,TX,4/16/24,Breakfast,AC Breakfast,493,0,0,493,Bulk
IDEA Spears,Academy,HOUR,TX,4/16/24,CACFP Supper,Supper,72,0,0,72,Bulk
IDEA Spears,Academy,HOUR,TX,4/16/24,Lunch,AC Lunch,612,0,0,612,Bulk
IDEA Spears,Academy,HOUR,TX,4/17/24,Breakfast,AC Breakfast,516,0,0,516,Bulk
IDEA Spears,Academy,HOUR,TX,4/17/24,CACFP Supper,Supper,150,0,0,150,Bulk
IDEA Spears,Academy,HOUR,TX,4/17/24,Lunch,AC Lunch,531,0,0,531,Bulk
IDEA Spears,Academy,HOUR,TX,4/18/24,Breakfast,AC Breakfast,520,0,0,520,Bulk
IDEA Spears,Academy,HOUR,TX,4/18/24,CACFP Supper,AC Supper,87,0,0,87,Bulk
IDEA Spears,Academy,HOUR,TX,4/18/24,Lunch,AC Lunch,523,0,0,523,Bulk
IDEA Spears,Academy,HOUR,TX,4/19/24,Breakfast,AC Breakfast,536,0,0,536,Bulk
IDEA Spears,Academy,HOUR,TX,4/19/24,CACFP Supper,AC Supper,13,0,0,13,Bulk
IDEA Spears,Academy,HOUR,TX,4/19/24,Lunch,AC Lunch,521,0,0,521,Bulk
IDEA Spears,College Preparatory,HOUR,TX,4/15/24,Breakfast,CP Breakfast,316,0,0,316,Bulk
IDEA Spears,College Preparatory,HOUR,TX,4/15/24,Lunch,CP Lunch,405,0,0,405,Bulk
IDEA Spears,College Preparatory,HOUR,TX,4/16/24,Breakfast,CP Breakfast,323,0,0,323,Bulk
IDEA Spears,College Preparatory,HOUR,TX,4/16/24,Lunch,CP Lunch,401,0,0,401,Bulk
IDEA Spears,College Preparatory,HOUR,TX,4/17/24,Breakfast,CP Breakfast,309,0,0,309,Bulk
IDEA Spears,College Preparatory,HOUR,TX,4/17/24,Lunch,CP Lunch,347,0,0,347,Bulk
IDEA Spears,College Preparatory,HOUR,TX,4/18/24,Breakfast,CP Breakfast,316,0,0,316,Bulk
IDEA Spears,College Preparatory,HOUR,TX,4/18/24,Lunch,CP Lunch,424,0,0,424,Bulk
IDEA Spears,College Preparatory,HOUR,TX,4/19/24,Breakfast,CP Breakfast,326,0,0,326,Bulk
IDEA Spears,College Preparatory,HOUR,TX,4/19/24,Lunch,CP Lunch,381,0,0,381,Bulk
IDEA Sports Park,Academy,LRGV,TX,4/15/24,Breakfast,AC Breakfast,455,0,0,455,Bulk
IDEA Sports Park,Academy,LRGV,TX,4/15/24,CACFP Supper,Supper,65,6,27,98,Individual
IDEA Sports Park,Academy,LRGV,TX,4/15/24,Lunch,AC Lunch,507,0,0,507,Bulk
IDEA Sports Park,Academy,LRGV,TX,4/16/24,Breakfast,AC Breakfast,434,0,0,434,Bulk
IDEA Sports Park,Academy,LRGV,TX,4/16/24,CACFP Supper,Supper,31,4,21,56,Individual
IDEA Sports Park,Academy,LRGV,TX,4/16/24,Lunch,AC Lunch,512,0,0,512,Bulk
IDEA Sports Park,Academy,LRGV,TX,4/17/24,Breakfast,AC Breakfast,452,0,0,452,Bulk
IDEA Sports Park,Academy,LRGV,TX,4/17/24,CACFP Supper,Supper,31,3,20,54,Individual
IDEA Sports Park,Academy,LRGV,TX,4/17/24,Lunch,AC Lunch,527,0,0,527,Bulk
IDEA Sports Park,Academy,LRGV,TX,4/18/24,Breakfast,AC Breakfast,460,0,0,460,Bulk
IDEA Sports Park,Academy,LRGV,TX,4/18/24,CACFP Supper,Supper,40,4,31,75,Individual
IDEA Sports Park,Academy,LRGV,TX,4/18/24,Lunch,AC Lunch,515,0,0,515,Bulk
IDEA Sports Park,Academy,LRGV,TX,4/19/24,Breakfast,AC Breakfast,469,0,0,469,Bulk
IDEA Sports Park,Academy,LRGV,TX,4/19/24,CACFP Supper,Supper,22,4,19,45,Individual
IDEA Sports Park,Academy,LRGV,TX,4/19/24,Lunch,AC Lunch,470,0,0,470,Bulk
IDEA Sports Park,College Preparatory,LRGV,TX,4/15/24,Breakfast,CP Breakfast,241,0,0,241,Bulk
IDEA Sports Park,College Preparatory,LRGV,TX,4/15/24,CACFP Supper,Supper,3,2,8,13,Individual
IDEA Sports Park,College Preparatory,LRGV,TX,4/15/24,Lunch,CP Lunch,318,0,0,318,Bulk
IDEA Sports Park,College Preparatory,LRGV,TX,4/16/24,Breakfast,CP Breakfast,235,0,0,235,Bulk
IDEA Sports Park,College Preparatory,LRGV,TX,4/16/24,CACFP Supper,Supper,14,2,10,26,Individual
IDEA Sports Park,College Preparatory,LRGV,TX,4/16/24,Lunch,CP Lunch,324,0,0,324,Bulk
IDEA Sports Park,College Preparatory,LRGV,TX,4/17/24,Breakfast,CP Breakfast,235,0,0,235,Bulk
IDEA Sports Park,College Preparatory,LRGV,TX,4/17/24,CACFP Supper,Supper,12,1,9,22,Individual
IDEA Sports Park,College Preparatory,LRGV,TX,4/17/24,Lunch,CP Lunch,333,0,0,333,Bulk
IDEA Sports Park,College Preparatory,LRGV,TX,4/18/24,Breakfast,CP Breakfast,241,0,0,241,Bulk
IDEA Sports Park,College Preparatory,LRGV,TX,4/18/24,CACFP Supper,Supper,22,3,15,40,Individual
IDEA Sports Park,College Preparatory,LRGV,TX,4/18/24,Lunch,CP Lunch,235,0,0,235,Bulk
IDEA Sports Park,College Preparatory,LRGV,TX,4/19/24,Breakfast,CP Breakfast,237,0,0,237,Bulk
IDEA Sports Park,College Preparatory,LRGV,TX,4/19/24,CACFP Supper,Supper,6,0,6,12,Individual
IDEA Sports Park,College Preparatory,LRGV,TX,4/19/24,Lunch,CP Lunch,275,0,0,275,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/15/24,Breakfast,CP Breakfast,212,0,0,212,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/15/24,CACFP Supper,CP Supper,35,0,0,35,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/15/24,Lunch,CP Lunch,230,0,0,230,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/16/24,Breakfast,CP Breakfast,203,0,0,203,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/16/24,CACFP Supper,CP Supper,35,0,0,35,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/16/24,Lunch,CP Lunch,282,0,0,282,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/17/24,Breakfast,CP Breakfast,176,0,0,176,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/17/24,CACFP Supper,CP Supper,35,0,0,35,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/17/24,Lunch,CP Lunch,192,0,0,192,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/18/24,Breakfast,CP Breakfast,210,0,0,210,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/18/24,CACFP Supper,CP Supper,35,0,0,35,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/18/24,Lunch,CP Lunch,258,0,0,258,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/19/24,Breakfast,CP Breakfast,172,0,0,172,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/19/24,CACFP Supper,CP Supper,35,0,0,35,Bulk
IDEA Toros,College Preparatory,MRGV,TX,4/19/24,Lunch,CP Lunch,258,0,0,258,Bulk
IDEA Travis,Academy,PRBR,TX,4/15/24,Breakfast,AC Breakfast,666,0,0,666,Bulk
IDEA Travis,Academy,PRBR,TX,4/15/24,Breakfast,CP Breakfast,249,0,0,249,Bulk
IDEA Travis,Academy,PRBR,TX,4/15/24,CACFP Supper,Supper,44,2,45,91,Individual
IDEA Travis,Academy,PRBR,TX,4/15/24,Lunch,AC Lunch,657,0,0,657,Bulk
IDEA Travis,Academy,PRBR,TX,4/15/24,Lunch,CP Lunch,299,0,0,299,Bulk
IDEA Travis,Academy,PRBR,TX,4/16/24,Breakfast,AC Breakfast,651,0,0,651,Bulk
IDEA Travis,Academy,PRBR,TX,4/16/24,Breakfast,CP Breakfast,246,0,0,246,Bulk
IDEA Travis,Academy,PRBR,TX,4/16/24,CACFP Supper,Supper,49,3,46,98,Individual
IDEA Travis,Academy,PRBR,TX,4/16/24,Lunch,AC Lunch,629,0,0,629,Bulk
IDEA Travis,Academy,PRBR,TX,4/16/24,Lunch,CP Lunch,259,0,0,259,Bulk
IDEA Travis,Academy,PRBR,TX,4/17/24,Breakfast,AC Breakfast,666,0,0,666,Bulk
IDEA Travis,Academy,PRBR,TX,4/17/24,Breakfast,CP Breakfast,249,0,0,249,Bulk
IDEA Travis,Academy,PRBR,TX,4/17/24,CACFP Supper,Supper,46,4,47,97,Individual
IDEA Travis,Academy,PRBR,TX,4/17/24,Lunch,AC Lunch,612,0,0,612,Bulk
IDEA Travis,Academy,PRBR,TX,4/17/24,Lunch,CP Lunch,298,0,0,298,Bulk
IDEA Travis,Academy,PRBR,TX,4/18/24,Breakfast,AC Breakfast,622,0,0,622,Bulk
IDEA Travis,Academy,PRBR,TX,4/18/24,Breakfast,CP Breakfast,256,0,0,256,Bulk
IDEA Travis,Academy,PRBR,TX,4/18/24,CACFP Supper,Supper,54,3,50,107,Individual
IDEA Travis,Academy,PRBR,TX,4/18/24,Lunch,AC Lunch,678,0,0,678,Bulk
IDEA Travis,Academy,PRBR,TX,4/18/24,Lunch,CP Lunch,297,0,0,297,Bulk
IDEA Travis,Academy,PRBR,TX,4/19/24,Breakfast,AC Breakfast,626,0,0,626,Bulk
IDEA Travis,Academy,PRBR,TX,4/19/24,Breakfast,CP Breakfast,185,0,0,185,Bulk
IDEA Travis,Academy,PRBR,TX,4/19/24,CACFP Supper,Supper,43,4,37,84,Individual
IDEA Travis,Academy,PRBR,TX,4/19/24,Lunch,AC Lunch,668,0,0,668,Bulk
IDEA Travis,Academy,PRBR,TX,4/19/24,Lunch,CP Lunch,212,0,0,212,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/15/24,Breakfast,AC Breakfast,590,0,0,590,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/15/24,CACFP Supper,AC Supper,208,0,0,208,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/15/24,Lunch,AC Lunch,637,0,0,637,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/16/24,Breakfast,AC Breakfast,550,0,0,550,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/16/24,CACFP Supper,AC Supper,207,0,0,207,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/16/24,Lunch,AC Lunch,652,0,0,652,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/17/24,Breakfast,AC Breakfast,560,0,0,560,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/17/24,CACFP Supper,AC Supper,69,0,0,69,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/17/24,Lunch,AC Lunch,628,0,0,628,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/18/24,Breakfast,AC Breakfast,538,0,0,538,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/18/24,CACFP Supper,AC Supper,56,0,0,56,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/18/24,Lunch,AC Lunch,505,0,0,505,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/19/24,Breakfast,AC Breakfast,527,0,0,527,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/19/24,CACFP Supper,AC Supper,39,0,0,39,Bulk
IDEA Tres Lagos,Academy,URGV,TX,4/19/24,Lunch,AC Lunch,603,0,0,603,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/15/24,Breakfast,CP Breakfast,366,0,0,366,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/15/24,CACFP Supper,CP Supper,66,0,0,66,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/15/24,Lunch,CP Lunch,508,0,0,508,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/16/24,Breakfast,CP Breakfast,334,0,0,334,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/16/24,CACFP Supper,CP Supper,57,0,0,57,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/16/24,Lunch,CP Lunch,542,0,0,542,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/17/24,Breakfast,CP Breakfast,341,0,0,341,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/17/24,CACFP Supper,CP Supper,65,0,0,65,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/17/24,Lunch,CP Lunch,550,0,0,550,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/18/24,Breakfast,CP Breakfast,331,0,0,331,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/18/24,CACFP Supper,CP Supper,72,0,0,72,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/18/24,Lunch,CP Lunch,451,0,0,451,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/19/24,Breakfast,CP Breakfast,333,0,0,333,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/19/24,CACFP Supper,CP Supper,48,0,0,48,Bulk
IDEA Tres Lagos,College Preparatory,URGV,TX,4/19/24,Lunch,CP Lunch,500,0,0,500,Bulk
IDEA University Prep,Academy,SOLA,LA,4/15/24,Breakfast,AC Breakfast,258,0,0,258,Bulk
IDEA University Prep,Academy,SOLA,LA,4/15/24,CACFP Supper,AC Supper,142,0,0,142,Bulk
IDEA University Prep,Academy,SOLA,LA,4/15/24,Lunch,AC Lunch,293,0,0,293,Bulk
IDEA University Prep,Academy,SOLA,LA,4/16/24,Breakfast,AC Breakfast,277,0,0,277,Bulk
IDEA University Prep,Academy,SOLA,LA,4/16/24,Lunch,AC Lunch,304,0,0,304,Bulk
IDEA University Prep,Academy,SOLA,LA,4/17/24,Breakfast,AC Breakfast,271,0,0,271,Bulk
IDEA University Prep,Academy,SOLA,LA,4/17/24,CACFP Supper,AC Supper,156,0,0,156,Bulk
IDEA University Prep,Academy,SOLA,LA,4/17/24,Lunch,AC Lunch,290,0,0,290,Bulk
IDEA University Prep,Academy,SOLA,LA,4/18/24,Breakfast,AC Breakfast,271,0,0,271,Bulk
IDEA University Prep,Academy,SOLA,LA,4/18/24,CACFP Supper,AC Supper,142,0,0,142,Bulk
IDEA University Prep,Academy,SOLA,LA,4/18/24,Lunch,AC Lunch,271,0,0,271,Bulk
IDEA University Prep,Academy,SOLA,LA,4/19/24,Breakfast,AC Breakfast,268,0,0,268,Bulk
IDEA University Prep,Academy,SOLA,LA,4/19/24,CACFP Supper,AC Supper,143,0,0,143,Bulk
IDEA University Prep,Academy,SOLA,LA,4/19/24,Lunch,AC Lunch,276,0,0,276,Bulk
IDEA University Prep,College Preparatory,SOLA,LA,4/15/24,Breakfast,CP Breakfast,105,0,0,105,Bulk
IDEA University Prep,College Preparatory,SOLA,LA,4/15/24,Lunch,CP Lunch,191,0,0,191,Bulk
IDEA University Prep,College Preparatory,SOLA,LA,4/16/24,Breakfast,CP Breakfast,103,0,0,103,Bulk
IDEA University Prep,College Preparatory,SOLA,LA,4/16/24,Lunch,CP Lunch,183,0,0,183,Bulk
IDEA University Prep,College Preparatory,SOLA,LA,4/17/24,Breakfast,CP Breakfast,112,0,0,112,Bulk
IDEA University Prep,College Preparatory,SOLA,LA,4/17/24,Lunch,CP Lunch,189,0,0,189,Bulk
IDEA University Prep,College Preparatory,SOLA,LA,4/18/24,Breakfast,CP Breakfast,99,0,0,99,Bulk
IDEA University Prep,College Preparatory,SOLA,LA,4/18/24,Lunch,CP Lunch,172,0,0,172,Bulk
IDEA University Prep,College Preparatory,SOLA,LA,4/19/24,Breakfast,CP Breakfast,116,0,0,116,Bulk
IDEA University Prep,College Preparatory,SOLA,LA,4/19/24,Lunch,CP Lunch,185,0,0,185,Bulk
IDEA Valley View,Academy,CINC,OH,4/15/24,Breakfast,AC Breakfast,233,0,0,233,Bulk
IDEA Valley View,Academy,CINC,OH,4/15/24,Lunch,AC Lunch,258,0,0,258,Bulk
IDEA Valley View,Academy,CINC,OH,4/16/24,Breakfast,AC Breakfast,227,0,0,227,Bulk
IDEA Valley View,Academy,CINC,OH,4/16/24,Lunch,AC Lunch,248,0,0,248,Bulk
IDEA Valley View,Academy,CINC,OH,4/17/24,Breakfast,AC Breakfast,245,0,0,245,Bulk
IDEA Valley View,Academy,CINC,OH,4/17/24,Lunch,AC Lunch,261,0,0,261,Bulk
IDEA Valley View,Academy,CINC,OH,4/18/24,Breakfast,AC Breakfast,231,0,0,231,Bulk
IDEA Valley View,Academy,CINC,OH,4/18/24,Lunch,AC Lunch,269,0,0,269,Bulk
IDEA Valley View,Academy,CINC,OH,4/19/24,Breakfast,AC Breakfast,223,0,0,223,Bulk
IDEA Valley View,Academy,CINC,OH,4/19/24,Lunch,AC Lunch,255,0,0,255,Bulk
IDEA Valley View,College Preparatory,CINC,OH,4/15/24,Breakfast,CP Breakfast,36,0,0,36,Bulk
IDEA Valley View,College Preparatory,CINC,OH,4/15/24,Lunch,CP Lunch,56,0,0,56,Bulk
IDEA Valley View,College Preparatory,CINC,OH,4/16/24,Breakfast,CP Breakfast,27,0,0,27,Bulk
IDEA Valley View,College Preparatory,CINC,OH,4/16/24,Lunch,CP Lunch,64,0,0,64,Bulk
IDEA Valley View,College Preparatory,CINC,OH,4/17/24,Breakfast,CP Breakfast,31,0,0,31,Bulk
IDEA Valley View,College Preparatory,CINC,OH,4/17/24,Lunch,CP Lunch,63,0,0,63,Bulk
IDEA Valley View,College Preparatory,CINC,OH,4/18/24,Breakfast,CP Breakfast,31,0,0,31,Bulk
IDEA Valley View,College Preparatory,CINC,OH,4/18/24,Lunch,CP Lunch,60,0,0,60,Bulk
IDEA Valley View,College Preparatory,CINC,OH,4/19/24,Breakfast,CP Breakfast,24,0,0,24,Bulk
IDEA Valley View,College Preparatory,CINC,OH,4/19/24,Lunch,CP Lunch,45,0,0,45,Bulk
IDEA Victory,Academy,TABR,FL,4/15/24,Breakfast,AC Breakfast,372,0,0,372,Bulk
IDEA Victory,Academy,TABR,FL,4/15/24,CACFP Supper,Supper,303,0,0,303,Bulk
IDEA Victory,Academy,TABR,FL,4/15/24,Lunch,AC Lunch,421,0,0,421,Bulk
IDEA Victory,Academy,TABR,FL,4/16/24,Breakfast,AC Breakfast,359,0,0,359,Bulk
IDEA Victory,Academy,TABR,FL,4/16/24,CACFP Supper,Supper,280,0,0,280,Bulk
IDEA Victory,Academy,TABR,FL,4/16/24,Lunch,AC Lunch,379,0,0,379,Bulk
IDEA Victory,Academy,TABR,FL,4/17/24,Breakfast,AC Breakfast,387,0,0,387,Bulk
IDEA Victory,Academy,TABR,FL,4/17/24,CACFP Supper,Supper,256,0,0,256,Bulk
IDEA Victory,Academy,TABR,FL,4/17/24,Lunch,AC Lunch,390,0,0,390,Bulk
IDEA Victory,Academy,TABR,FL,4/18/24,Breakfast,AC Breakfast,400,0,0,400,Bulk
IDEA Victory,Academy,TABR,FL,4/18/24,CACFP Supper,Supper,343,0,0,343,Bulk
IDEA Victory,Academy,TABR,FL,4/18/24,Lunch,AC Lunch,724,0,0,724,Bulk
IDEA Victory,Academy,TABR,FL,4/19/24,Breakfast,AC Breakfast,364,0,0,364,Bulk
IDEA Victory,Academy,TABR,FL,4/19/24,CACFP Supper,Supper,256,0,0,256,Bulk
IDEA Victory,Academy,TABR,FL,4/19/24,Lunch,AC Lunch,395,0,0,395,Bulk
IDEA Victory,College Preparatory,TABR,FL,4/15/24,Breakfast,CP Breakfast,204,0,0,204,Bulk
IDEA Victory,College Preparatory,TABR,FL,4/15/24,Lunch,CP Lunch,321,0,0,321,Bulk
IDEA Victory,College Preparatory,TABR,FL,4/16/24,Breakfast,CP Breakfast,220,0,0,220,Bulk
IDEA Victory,College Preparatory,TABR,FL,4/16/24,Lunch,CP Lunch,324,0,0,324,Bulk
IDEA Victory,College Preparatory,TABR,FL,4/17/24,Breakfast,CP Breakfast,206,0,0,206,Bulk
IDEA Victory,College Preparatory,TABR,FL,4/17/24,Lunch,CP Lunch,334,0,0,334,Bulk
IDEA Victory,College Preparatory,TABR,FL,4/18/24,Breakfast,CP Breakfast,200,0,0,200,Bulk
IDEA Victory,College Preparatory,TABR,FL,4/19/24,Breakfast,CP Breakfast,192,0,0,192,Bulk
IDEA Victory,College Preparatory,TABR,FL,4/19/24,Lunch,CP Lunch,335,0,0,335,Bulk
IDEA Walzem,Academy,ESAR,TX,4/15/24,Breakfast,AC Breakfast,445,0,0,445,Bulk
IDEA Walzem,Academy,ESAR,TX,4/15/24,Lunch,AC Lunch,494,0,0,494,Bulk
IDEA Walzem,Academy,ESAR,TX,4/16/24,Breakfast,AC Breakfast,428,0,0,428,Bulk
IDEA Walzem,Academy,ESAR,TX,4/16/24,CACFP Supper,Supper,216,5,123,344,Individual
IDEA Walzem,Academy,ESAR,TX,4/16/24,Lunch,AC Lunch,516,0,0,516,Bulk
IDEA Walzem,Academy,ESAR,TX,4/17/24,Breakfast,AC Breakfast,450,0,0,450,Bulk
IDEA Walzem,Academy,ESAR,TX,4/17/24,CACFP Supper,Supper,235,4,125,364,Individual
IDEA Walzem,Academy,ESAR,TX,4/17/24,Lunch,AC Lunch,490,0,0,490,Bulk
IDEA Walzem,Academy,ESAR,TX,4/18/24,Breakfast,AC Breakfast,455,0,0,455,Bulk
IDEA Walzem,Academy,ESAR,TX,4/18/24,CACFP Supper,Supper,245,4,120,369,Individual
IDEA Walzem,Academy,ESAR,TX,4/18/24,Lunch,AC Lunch,464,0,0,464,Bulk
IDEA Walzem,Academy,ESAR,TX,4/19/24,Breakfast,AC Breakfast,435,0,0,435,Bulk
IDEA Walzem,Academy,ESAR,TX,4/19/24,CACFP Supper,Supper,212,5,115,332,Individual
IDEA Walzem,Academy,ESAR,TX,4/19/24,Lunch,AC Lunch,479,0,0,479,Bulk
IDEA Walzem,College Preparatory,ESAR,TX,4/15/24,Breakfast,CP Breakfast,452,0,0,452,Bulk
IDEA Walzem,College Preparatory,ESAR,TX,4/15/24,Lunch,CP Lunch,516,0,0,516,Bulk
IDEA Walzem,College Preparatory,ESAR,TX,4/16/24,Breakfast,CP Breakfast,509,0,0,509,Bulk
IDEA Walzem,College Preparatory,ESAR,TX,4/16/24,CACFP Supper,Supper,23,1,21,45,Individual
IDEA Walzem,College Preparatory,ESAR,TX,4/16/24,Lunch,CP Lunch,571,0,0,571,Bulk
IDEA Walzem,College Preparatory,ESAR,TX,4/17/24,Breakfast,CP Breakfast,502,0,0,502,Bulk
IDEA Walzem,College Preparatory,ESAR,TX,4/17/24,CACFP Supper,Supper,26,0,19,45,Individual
IDEA Walzem,College Preparatory,ESAR,TX,4/17/24,Lunch,CP Lunch,526,0,0,526,Bulk
IDEA Walzem,College Preparatory,ESAR,TX,4/18/24,Breakfast,CP Breakfast,475,0,0,475,Bulk
IDEA Walzem,College Preparatory,ESAR,TX,4/18/24,CACFP Supper,Supper,29,1,23,53,Individual
IDEA Walzem,College Preparatory,ESAR,TX,4/18/24,Lunch,CP Lunch,564,0,0,564,Bulk
IDEA Walzem,College Preparatory,ESAR,TX,4/19/24,Breakfast,CP Breakfast,477,0,0,477,Bulk
IDEA Walzem,College Preparatory,ESAR,TX,4/19/24,CACFP Supper,Supper,25,1,23,49,Individual
IDEA Walzem,College Preparatory,ESAR,TX,4/19/24,Lunch,CP Lunch,496,0,0,496,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/15/24,Breakfast,AC Breakfast,542,0,0,542,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/15/24,CACFP Supper,AC Supper,178,0,0,178,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/15/24,Lunch,AC Lunch,587,0,0,587,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/16/24,Breakfast,AC Breakfast,547,0,0,547,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/16/24,CACFP Supper,AC Supper,170,0,0,170,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/16/24,Lunch,AC Lunch,614,0,0,614,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/17/24,Breakfast,AC Breakfast,560,0,0,560,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/17/24,CACFP Supper,AC Supper,174,0,0,174,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/17/24,Lunch,AC Lunch,596,0,0,596,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/18/24,Breakfast,AC Breakfast,565,0,0,565,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/18/24,CACFP Supper,AC Supper,165,0,0,165,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/18/24,Lunch,AC Lunch,607,0,0,607,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/19/24,Breakfast,AC Breakfast,480,0,0,480,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/19/24,CACFP Supper,AC Supper,78,0,0,78,Bulk
IDEA Weslaco,Academy,LRGV,TX,4/19/24,Lunch,AC Lunch,507,0,0,507,Bulk
IDEA Weslaco,College Preparatory,LRGV,TX,4/15/24,Breakfast,CP Breakfast,426,0,0,426,Bulk
IDEA Weslaco,College Preparatory,LRGV,TX,4/15/24,CACFP Supper,CP Supper,45,0,0,45,Bulk
IDEA Weslaco,College Preparatory,LRGV,TX,4/15/24,Lunch,CP Lunch,575,0,0,575,Bulk
